title,label
新冠抗原检测获证企业共40家：试剂分三类，多家声明不随意抬价,科技
每天3到4次间歇性剧烈运动，心血管疾病相关死亡风险降低49%,科技
铬、钴、镍合金成为迄今最坚韧的材料,科技
早阳早好？八位一线专家详解老百姓最关心的新冠九大问题,科技
癌症患者能不能打疫苗？卢洪洲：癌症并非新冠疫苗接种的禁忌证,科技
世卫组织对抗生素耐药性增加表示高度关注,科技
美媒评今年十大科技突破：AIGC、死猪器官复活、疫苗部队来了……,科技
中欧国际工商学院院长汪泓：中小企业数字化转型压力大,科技
美国FDA紧急授权为6个月以上婴幼儿接种更新版二价新冠疫苗,科技
“iPod之父”出手打造实体加密钱包，能让加密货币“出圈”吗？,科技
最高法：加强人工智能司法应用，建设数据中台和智慧法院大脑,科技
上海春季新冠病例研究：国产疫苗对老年人重症保护率达90%,科技
科技投资人｜耀途资本杨光：从“应用驱动创新”看中国市场投资,科技
睡眠为何会异常？中国科学家发现睡眠时间调控的核心分子机制,科技
科学家发现迄今最古老DNA，揭示格陵兰岛失落的世界,科技
肝病药物熊去氧胆酸“终结”新冠？专家称尚无大规模临床证据支撑,科技
最新研究：奥密克戎变异株免疫逃避能力增强，挑战单克隆抗体治疗,科技
ChatGPT威胁传统搜索引擎商业模式：没人点击广告了,科技
进化的逻辑｜雄性欺骗：看呐，麻雀的花拳绣腿！,科技
不必过度囤药！专家：往常感冒习惯吃哪种药就买哪种药，不轻易换,科技
材料逆向分析：破译生产配方，另类助力国产材料升级,科技
新冠是否应回归乙类管理？张伯礼：条件日趋成熟，适时有序调整,科技
武大病毒学最新研究：首次揭示蝙蝠MERS相关冠状病毒受体,科技
未来可期｜汽车大屏野蛮成长，是商业蓝海，还是安全隐患？,科技
99.5%得了新冠的人可能不需要去医院：收好华山感染居家指南,科技
上海中医药大学教授方邦江：“新冠肺炎”是时候改名了,科技
种子休眠“开关”找到了，显著改善水稻、小麦穗发芽现象,科技
部分科研院所开展使命导向管理改革试点：建立法人治理结构,科技
国际搜救卫星组织宣布北斗系统正式加入国际中轨道卫星搜救系统,科技
《时代》专访ChatGPT：我还有很多局限，但人类应准备好应对AI,科技
ChatGPT一夜走红，它会成为下一代搜索引擎吗？,科技
台积电3纳米制程技术美国工厂正式启动，拜登出席迁机仪式,科技
我的科学观｜杨玉良：让科学造福人类是永恒的追求,科技
世界最大射电天文台在澳洲和南非开建，巨型望远镜阵列超灵敏,科技
密集获批！一天四款新冠疫苗宣布被纳入紧急使用,科技
解读ChatGPT：“举一千反一”，距离人类“举一反三”还很远,科技
日本政府斥700亿日元扶持国产半导体，将面临两大挑战,科技
ChatGPT被指不靠谱遭封杀，人类面临新问题：AIGC的事实核查,科技
又一省发文明确：高校不得跨省设立附属医院，已设立的要摘牌,科技
寝食无忧｜频繁夜宵者，血管硬化速度快,科技
2022年末美国加密监管大戏：争权夺利、稳定币立法和FTX调查,科技
美国批准首例粪便移植疗法，可修复被抗生素破坏的肠道细菌平衡,科技
国际象棋、围棋，这次是军棋：人工智能再次战胜人类玩家,科技
从“病毒”转向“病”：高福张文宏谈新冠防控如何走小步不停步,科技
从口腔吸入到鼻喷，国内又一黏膜免疫疫苗获批紧急使用,科技
国内两款重组新冠病毒蛋白疫苗连续获批，纳入紧急使用,科技
这个聊天机器人写出毁灭人类计划，告诉孩子圣诞老人不存在,科技
56岁吴朝晖任科学技术部副部长，卸任浙江大学校长,科技
杭州互联网法院：NFT数字藏品属于网络虚拟财产，受法律保护,科技
太空水稻首次成功育种！中科院郑慧琼团队完成全生命周期培养实验,科技
完好！中国空间站第三批空间科学实验样品顺利返回并交付科学家,科技
他曾举报Nature重磅论文造假，如今亲手打假自己导师,科技
科学家×创业者｜北京术锐创始人徐凯：单孔手术机器人蓄势待发,科技
三维类器官可用于探究早期癌症发展：干细胞基因编辑再突破,科技
科大讯飞总裁：发力元宇宙和现实沟通，实现虚拟人多维表达,科技
黑洞撕碎恒星再现潮汐瓦解：释放接近光速、直指地球的宇宙喷流,科技
血浆的作用超乎想象：中美科学家发现可预警危重症的脂质分子,科技
迈向碳中和：数字经济需要数字能源，数字化提高储能系统安全,科技
《柳叶刀》对曹彬张定宇论文发关注声明：数据错误将进一步调查,科技
凛冬已至：比特币自动取款机无人问津，币值跌至新低,科技
焦虑到“社恐”，你的大脑发生了什么？,科技
美国国防部新设“战略资本办公室”，推动私营资本助力军方创新,科技
徐州医大苏大两医生撤回疫情医护心理健康论文：结论不可靠,科技
血友病基因疗法频传捷报，并非所有患者都适用,科技
史上最大商业通信卫星成“夜空中最亮的星”之一，引天文学家担忧,科技
新加坡致力成为下一个互联网时代关键市场：提速发展元宇宙经济,科技
未来可期｜五个问答助你初步了解Web3.0,科技
科学家×创业者｜朗信生物汪枫桦：为遗传性眼病患者重建光明之路,科技
人类首次用量子计算机模拟全息虫洞，“调和”现代物理学最大矛盾,科技
张文宏团队：保护好老弱人群，走出疫情的前景越来越清晰,科技
FTX创始人破产后首次露面，不时颤抖，称自己“搞砸了”,科技
世界艾滋病日｜凭啥为边缘人冒险？这些医生曾拒收艾滋病患者,科技
国家首批未来产业科技园试点名单出炉，上海入围两家,科技
旧金山拟允许警方机器人“在极端情况下”杀人，被批不人道,科技
马斯克：预计6个月内首次进行脑机接口人体试验,科技
新冠有无后遗症？目前学界并未确认，至少尚无证据表明有,科技
国内科研团队验证：奥密克戎变异株致病力已呈几何级数下降,科技
世界艾滋病日｜全球抗艾四十年，从绝症到可控慢性病,科技
世界艾滋病日｜艾滋病疫苗离我们还有多远？,科技
世界艾滋病日｜我们与HIV感染者谈了谈，他们或与药物相伴的终身,科技
如果没有了Y染色体……奄美刺鼠基因研究揭示人类未来,科技
日美研发阿尔茨海默病新药临床数据公布，受试死亡病例不到1%,科技
高福卸任国家自然基金委副主任，4个月前卸任中疾控主任,科技
江西省科技厅：对被国家部委通报的7位学术不端行为人延伸惩戒,科技
去中心化社交平台“长毛象”创始人：希望能取代推特,科技
推特不再禁止新冠疫情错误信息，引发“信息流行病”担忧,科技
上月球种植物，拥有生机勃勃的太空花园有多难？,科技
进化的逻辑︱失控的尾巴,科技
101岁老妪5天康复出院：广州治愈超高龄合并基础病新冠患者,科技
超级高铁难落地？马斯克隧道公司多个项目停滞,科技
北大研究：中国每年约6.4万个死胎可归因于PM2.5暴露,科技
科技日报：新冠疫情带来的心理问题显著增加，如何应对焦虑？,科技
私企加入登月竞赛：日本商业月球着陆器拟11月30日发射,科技
自然指数：中国科研城市在全球排名快速上升，北京保持第一,科技
识病寻源｜化疗期间牙龈严重出血？你可能得了这种病,科技
12月1日火星过近地点，公众可赏近两年来视直径最大火星,科技
FTX爆雷余波：加密货币贷款商BlockFi申请破产,科技
世卫组织拟重新命名猴痘：英语中用“MPOX”指代， 过渡期一年,科技
逝者｜地质学家、中国科学院院士沈其韩，享年100周岁,科技
我的科学观｜吴家睿：科学的本质中存在不确定性,科技
科技人才称号的本质、异化与回归,科技
孕期高脂饮食影响子代神经系统？目前研究喜忧参半,科技
2022年度人类社会发展十大科学问题发布,科技
体育界的新玩法：世界杯把Web 3.0推向50亿观众,科技
起底深圳核子基因公司：核子华曦相关实验室超30家，多次违规被罚,科技
华南理工大学苏梓学教授一论文被撤回：实验方法错误、结论无效,科技
新“基因魔剪”按需敲入长DNA序列，或可治疗多突变疾病,科技
科学作为一种社会制度,科技
你睡觉时到底发生了什么？睡眠障碍或是帕金森病早期征兆,科技
解密“宇宙最冷处”：中国空间站超冷柜完成首次自检将“开工”,科技
科学家“复活”48500年前的病毒，仍有传染性,科技
动物试验显示，mRNA实验性通用疫苗能预防20种已知流感毒株,科技
以色列研究：超声波结合纳米气泡技术可消除肿瘤,科技
基因编辑明星公司首个临床试验折戟，初代“基因魔剪”不被看好,科技
美国批准首款成人血友病B基因疗法，打破全球“天价药”记录,科技
细菌感染已成全球第二大死因，2019年1/8死亡与此相关,科技
《科学》最新研究：每天喝8杯水对大多数人来说可能太多了,科技
圆桌｜我国数据资产登记确权取得进展：理清数据复杂权属,科技
日晒过度诱发皮肤癌，该如何降低患癌概率？,科技
为什么机器人应该取代宇航员探索太空？,科技
他们每天都在“破案”，上海青年科学家探讨生命科学前沿科技,科技
全国首个数字资产共识文件发布：可穿透可确权可定价可流通可溯源,科技
未来可期｜在80岁生日之前，从手机中抢救出5年人生,科技
中医世家的“西行者”，科学阐释中医药“扶正治癌”机理,科技
再投3.6亿欧元挽救欧洲火星探测计划，此前因与俄断联而暂停,科技
脑机接口、宇宙心跳、视觉算法……复旦青年聚焦未来科学,科技
勇闯无人区：“低空经济”成热词，为何“可计算空域”很重要？,科技
逝者｜图灵奖得主、《人月神话》作者布鲁克斯，91岁,科技
吴家睿：21世纪生物医学的三个主要发展趋势,科技
识病寻源｜从基因编辑技术CRISPR治疗失败看杜氏肌营养不良症,科技
牛津年度词汇首邀公众票选：目前“哥布林模式”第一“元宇宙”第二,科技
​​​​降压药有最佳服药时间吗？科学家和临床医生这么说,科技
科学家破解“九层妖塔”原型古墓基因密码，揭吐蕃源流史,科技
亚马逊AI监控背后：印度工人每天看八千条视频，月薪两千多,科技
集采药品可不纳入“两票制”？专家和湖南省医保局均称并未突破,科技
我的科学观｜方明伦：中国机器人产业政策要避免“翻烧饼”,科技
黑洞为何发出明亮的光？中外科学家揭开宇宙最强粒子加速器之谜,科技
“贡嘎”！中国碳收支有了自己的评估系统,科技
盖茨基金会捐赠70万美元，利用AI研发新一代避孕方案,科技
Meta开发出懂谈判的人工智能，可“忽悠”人类玩家,科技
上海将研制“载人电动垂直起降飞行器”，探索空中交通新模式,科技
连续吹掉阿根廷三粒进球，半自动越位判罚技术是什么意思？,科技
FTX买下3亿美元巴哈马“豪宅帝国”，爆雷事件有望拍成电影,科技
最新研究：妊娠改变孕期女性大脑结构，或致产后母性行为,科技
上海打造未来产业创新高地：建设五大产业集群，实施六大计划,科技
日本紧急批准首款日本产新冠口服药，可用于12岁以上感染者,科技
牙结石揭示3万年里史前意大利人口腔微生物组的演化和饮食变化,科技
FTX创始人背后的女人更厉害？28岁斯坦福女学霸一手引爆币圈,科技
沈向洋：“一言胜千图”时代到来，AIGC将发生颠覆式变化,科技
全球结核病防控进展停滞：患者数、耐药患者数、死亡人数均增加,科技
实验室首次培育出肾上腺，有助于治疗高血压等激素相关疾病,科技
希格斯玻色子发现十周年｜漫谈希格斯粒子,科技
美媒：谷歌前首席执行官通过渲染“中国人工智能威胁”牟私利,科技
2023 IEEE Fellow华人占三成，唐立新宗成庆等入选,科技
猎户座飞船成功飞越月球，传回月球与地球同框画面,科技
美国“猎户座”飞船飞越月球,科技
马斯克：不裁了，开始招，推特不应只以美国为中心,科技
研究发现：结直肠癌细胞化疗死亡后促进周围肿瘤细胞存活的机制,科技
暴雪游戏停服，玩家数字资产权益如何保障？,科技
未来可期｜现在买折叠屏手机是交智商税吗？,科技
我的科学观｜赵东元：“卡脖子”问题源头“卡”在科学精神上,科技
火星的表面曾被海洋覆盖，深达300米,科技
猎豹和发卡有关吗？最快“蝶泳机器人”问世,科技
阿兹夫定有效性存疑，毒性尤须关注,科技
自然科学基金委发文：七成专家评审时被“打招呼”，比例在下降,科技
推特乱局加深：继续裁员，世界杯期间50%几率崩溃,科技
三问阿兹夫定：新冠口服药网售闪退背后临床实验结果更重要,科技
解密阿史那皇后！复旦青年科学家破译全球首例古突厥皇室基因组,科技
对载人航天经验教训的再思考：商业化是发展载人航天必经之路,科技
加密监管大锤已在美国充分蓄势，或对全球产生示范效应,科技
国际太空电梯联盟主席：未来14天可到月球，61天可到火星,科技
室内相对湿度保持在40%-60%，新冠感染率和病亡率相对较低,科技
多层次人脑“活”图谱成新型诊断工具，可帮助研究精神疾病,科技
国际单位制新增4个“词头”：地球重6ronna克,科技
中科院院士穆穆详解天气预报误差是如何产生的,科技
闰秒将在2035年取消,科技
世界儿童日｜进食障碍不是孩子一个人的问题,科技
世界儿童日｜专访麻省总医院遗传专家：基因检测结果易被误读,科技
硅谷遭遇中年危机：为什么寒气穿透美国科技行业？,科技
生物医药周｜细胞与基因治疗产业联盟在上海外高桥保税区成立,科技
厕所革命不能忽视“最后一公里”,科技
生物医药周｜让国产设备在毫无竞争下实现替代，差距会越来越大,科技
中国科学院院士潘建伟：希望10至15年构建通用量子计算机,科技
“给科创企业赋能，光有科创板还远远不够”,科技
最新研究：非侵入性脑机接口技术助力瘫痪者操作思维控制轮椅,科技
美半导体行业协会总裁：​供应链整体本土化是不现实的,科技
生物医药周｜张江集成创新园成立，AI助力制药7×24不停歇,科技
生物医药周｜长三角将加快创新药审批速度，审批人数明年翻倍,科技
马斯克不想当CEO：我的角色更像一个工程师,科技
生物医药周｜钟南山院士：两到四成肺结节属于“过度切除”,科技
《科学》今晨撤回“天使粒子”论文，张首晟等4位华人为通讯作者,科技
科学家×创业者｜迈铸半导体顾杰斌：蹚一条没有赛道的创新之路,科技
国际单位制：“最大”“最小”数字要有新前缀了,科技
不到50年，全球男性精子数量和浓度均下降超50%，原因不明,科技
《上海市促进医疗卫生机构科技成果转化操作细则（试行）》公布,科技
生物医药周｜专家、企业展开对话：产医结合提升药物可及性,科技
专访高血压实践指南制订者之一李勇：没有哪个机构说了算的说法,科技
《自然》最新论文：蝙蝠生境变化或促使人畜共患病毒出现,科技
世界集成电路大会速递：“Chiplet是优化产业链效率的必然选择”,科技
FTX危机蔓延：加密机构新爆雷点隐现，体育娱乐明星被起诉,科技
生物医药周｜创新药“出海”，需有世界级临床研究质量,科技
这种新定位系统可以10厘米精度导航：利用移动电信网络而非卫星,科技
我的科学观｜梁贵柏：真实世界里没有“标准答案”,科技
新研究表明：靶向伴侣蛋白药物有望对抗新冠,科技
中国科学家成功克隆野生玉米变异基因，可有效提高玉米蛋白含量,科技
毫米汞柱上上下下：高血压诊断标准谁说了算？新旧指南两派之争？,科技
中国数字经济报告：北上深杭广稳居数字经济一线，江苏地级市均入榜,科技
海平面上升威胁生存，图瓦卢将成首个进驻元宇宙的国家,科技
为研究太空辐射对女性影响，“阿尔忒弥斯一号”携带人体模型,科技
详解美国登月：从阿波罗登月到阿尔忒弥斯，未来要建月球空间站,科技
史上最强登月火箭首飞：开启美飞船绕月之旅，为载人登月铺路,科技
四连胜！谷神星一号遥四火箭成功发射5颗光学遥感卫星,科技
进化的逻辑︱信息战争：雄性炫耀，雌性评估,科技
报告：到2035年元宇宙每年为中国内地GDP至少贡献4560亿美元,科技
SpaceX再次签下NASA载人登月之旅，合同超11亿美元,科技
生物医药周｜在嘉定这个论坛上，“转化”成为最高频词,科技
世界慢阻肺日｜从“柳叶刀行动计划”的发表看慢阻肺未来防控策略,科技
上海肺科医院主治医师戴洁：慢阻肺4倍以上几率患肺癌,科技
影响儿童早期疫苗反应？研究称婴儿肠道微生物高度取决于分娩方式,科技
商业登月大比拼，日本公司争头筹：拟于明年3月底着陆,科技
新冠病毒鹿传人证据首现，加拿大鹿样本体内检测出病毒新变种,科技
首期浦江科学大师讲坛复旦开讲，计算生物学引领创新,科技
飓风影响不大，NASA登月火箭几经推迟后拟11月16日重启发射,科技
生物医药周｜浦东发布促进细胞和基因产业发展六大行动方案,科技
FTX爆雷冲击硅谷慈善，马斯克赞同的有效利他主义是什么？,科技
亚马逊加入硅谷裁员潮，为何人才膨胀开始反噬科技业？,科技
生物医药周｜思路迪创始人熊磊：创新的前提是包容失败的资本环境,科技
我的科学观｜包刚升：寻求世界背后的确定性,科技
从脑小血管病变来看高血压诊断界值的下调,科技
高血压诊断界值下调，华山医院专家：意义不止于医药领域,科技
从推特“搬”到长毛象：大批科学家转移社交媒体阵地,科技
凝胶根除癌细胞动物试验展开，有助肉瘤新免疫疗法研究,科技
爱因斯坦访沪百年纪念活动举行，诺奖得主莱维特：他为科学跋涉,科技
生物医药周｜院士齐聚共议：上海如何助力构建人类健康共同体,科技
浦江科学大师讲坛开讲，你对计算生物学还有多少问号？,科技
生物医药周｜诺奖得主：药物研发的先决条件是对生物学的深刻理解,科技
自然科学基金委：1500万专项资助“未病”研究，建立中医科研新范式,科技
马毅教授宣布“停薪留职”离美，回国任港大数据科学研究院院长,科技
卡塔尔世界杯AI含量高：部署2.2万个摄像头，可分析球迷表情,科技
百人获颁第十七届中国青年科技奖，其中10人获特别奖,科技
国家自然科学基金委党组书记易人：武大校长窦贤康接替李静海,科技
吉林大学一篇研究三七抗动脉粥样硬化论文被撤回：编造研究过程,科技
一望百年｜纠正与纠偏：爱因斯坦上海行史考,科技
牧羊犬嗅辨帕金森病：湘雅医院高常青团队发布原创性研究成果,科技
中国糖尿病患者总数、死亡人数均为全球第一：治疗新招术盘点,科技
中国成人高血压诊断标准由≥140/90mmHg下调至≥130/80mmHg,科技
上海生物医药基金总裁刘大伟：行业遇冷，但投资基本逻辑没变,科技
加密货币圈地震的余波：FTX破产与美国政治,科技
一望百年｜专访施郁：“爱因斯坦热”是中国人拥抱科学寻求真理的范例,科技
加密货币爆发史上最大破产案，CeFi式危机毒害DeFi未来？,科技
万物理论存在吗？我们用五维看世界,科技
上海国际生物医药产业周下周启幕，50亿十大项目已落户闵行,科技
FTX崩溃幕后细节：加密“二虎”相争下，FTX关联交易失当,科技
以色列将推全球首个“唾液验孕”试剂盒，定于明年一季度交付,科技
上海药物所团队揭示强效镇痛药作用机制，有助开发低成瘾新药,科技
重要突破：国际上首次揭示甲状腺髓样癌分子分型及精准治疗方向,科技
癌症治疗的飞跃：基因编辑T细胞个性化治癌首次人体临床试验,科技
长三角商业创新最新成果：脑机接口、光伏、纳米材料的“中国突破”,科技
电刺激如何让瘫痪者重新行走：将一束电极植入患者的下脊髓,科技
最新研究：反复感染新冠会增加器官衰竭风险,科技
张益唐网上答问：离开数学我不知道该怎么活，不希望拍我的电影,科技
币安放弃收购，FTX危机导致加密货币“雷曼时刻”？,科技
加拿大女婴母体内接受基因疾病治疗,科技
IBM发布最新量子计算芯片：含433个量子比特,科技
昆山发布元宇宙计划：拟开发“元昆曲”，打造“数字周庄”,科技
因动物实验伦理问题，重庆医科大一附院等机构7篇论文被撤回,科技
卡了鱼刺去哪儿看？我们摸排了京沪穗三地20家三甲医院,科技
新研究：生物工程新方法阻断部分基因功能，治疗艰难梭菌感染,科技
我的科学观｜诸大建：学术经历中的换跑道与科学观,科技
患者无声尝试说话，神经假体帮助“翻译”成句子,科技
“十四五”国家高新区发展规划公布：220家左右，地级市基本覆盖,科技
硅谷一周内二次“地震”：Meta首次大裁员，规模超11000人,科技
国家卫健委发布“中国健康老年人标准”，需满足9个条件,科技
21家机构和6地入选科技人才评价改革试点！八部门印发工作方案,科技
工信部发布工业元宇宙三年计划，成立工业元宇宙协同发展组织,科技
2022年数字城市百强榜发布：华东48城上榜，京沪领先,科技
浦江科学大师讲坛启动在即，全球百名顶尖科学家组成动态大师库,科技
《元素的盛宴》：从物理学到生物学,科技
最新研究：热炎宁合剂可促奥密克戎无症状和轻症患者核酸转阴,科技
最新研究发现：新冠病毒可能引发大脑炎症反应,科技
最新研究：从事园艺活动有助老年人身心健康，十年死亡风险更低,科技
进化的逻辑︱更大更美更强：伦施法则与雄性竞争,科技
中国月球科考基地应该在哪里选址？来看月球这张“动态CT图”,科技
重建乳房：与乳腺癌治疗相伴“新生”,科技
抗癌新星PD-1抑制剂为何在治疗国内黑色素瘤患者时“低效”？,科技
距离地球仅1600光年：首次在银河系中发现恒星级“休眠”黑洞,科技
迄今已知的地球首位星际访客获确认，来自另一个恒星系统,科技
顶科现场｜AI+N时代，顶尖科学家如何寻找研究课题？,科技
英国“人造红细胞”首次用于人体试验,科技
顶科现场｜科学家共议何为好的科普：当摇滚遇到天体物理,科技
张益唐：我的论文还需修改补充更关键是简化，否则确实令人头疼,科技
专访2022年诺奖得主夏普利斯：犯错是发现的许可证,科技
张益唐北大演讲细节：全程中文，“部分解决黎曼假设应该是对的”,科技
张益唐北大讲座：本质上已证明“零点猜想”，结果可改进,科技
我的科学观｜卢煜明：还可以更进一步吗？,科技
她36岁先后罹患12种不同肿瘤治疗后痊愈：生死均系于基因缺陷,科技
张益唐最新论文正式公开，英国数学家称其写得很清楚且策略明智,科技
专访诺奖得主谢克曼：拒发学术奢侈品，破除科研评价等级体制,科技
顶科现场｜许锦波谈AI未来：从头设计自然界不存在的蛋白质,科技
世界集成电路大会将举行，国内外产业链300多家主导企业参会参展,科技
专访诺奖得主、石墨烯之父盖姆：石墨烯是过度炒作的受害者,科技
顶科现场｜诺奖得主现场提问记者：至今最伟大的科学发明是什么,科技
专访诺奖得主詹姆斯·罗斯曼：创新的本质植根于科学方法,科技
顶科现场｜顶尖科学家们的忧虑：开放极其重要，科学要发出更强音,科技
手机“联姻”卫星通信，是噱头还是刚需,科技
专访诺奖得主科恩伯格：“大科学”会有小结果，“小科学”会有大结果,科技
日本开发新冠疫苗进展迟缓，拟投20亿美元实现“百天出疫苗”,科技
美国新一代登月火箭重回发射台，拟于14日发射升空,科技
世界顶科协大学校长咨询与协作委员会成立，金力担任首任主席,科技
首届顶科协奖得主获奖感言：人工智能必须国际合作才能走向繁荣,科技
首届世界顶尖科学家协会奖颁奖典礼在沪举行：扎根上海面向世界,科技
沈南鹏致辞顶科协大奖：跨学科和交叉领域的科技突破已成主流,科技
专访顶科协奖得主格尔利希：有时间思考的自由，是最重要的自由,科技
专访顶科协奖得主乔丹：人工智能不是一项技术，而是一种思考方式,科技
中国科普作家协会在沪举办吴家睿作品研讨会：让外行也能看门道,科技
顶科现场｜“通过特效药、疫苗、免疫疗法，我们总能战胜新冠疫情”,科技
顶科现场｜宁光院士：40岁以上，生活方式占糖尿病风险因子65%,科技
张益唐最新“零点猜想”论文流出，业内称“重要突破”有待同行评议,科技
顶科现场｜施蕴渝院士：做科学和读侦探小说一样，都是破案,科技
马斯克旋风式裁掉Twitter一半员工，到底发生了什么？,科技
世界顶尖科学家协会与上海交大发布倡议：携手建立亚太合作,科技
顶科现场｜丁奎岭院士：缺少“First-in-Class”是中国的现状，但急不来,科技
新冠+流感+RSV感染：美国今冬很可能面临流行病“三重疫情”,科技
智能攻击设备几秒内“穿墙透壁”：WiFi漏洞被掌握，密码形同虚设,科技
首款国产抗抑郁症1类创新药获批上市，国内共17款在研,科技
上海首个知识产权运营类比赛结果揭晓，11个项目获奖,科技
顶科现场｜诺奖得主莫索尔：不挖掘女性潜力，对科学界是种浪费,科技
世界顶尖科学家论坛永久会址在上海临港新片区启用,科技
顶科现场｜两获诺奖的夏普利斯：大自然奥秘都藏在元素周期表里,科技
顶科现场｜专访黄荷凤院士：预防孩子慢病需提早到孕前,科技
北斗系统明年计划发射3至5颗卫星，确保稳定运行,科技
顶科现场｜“她”力量：《性别视角下的中国科研人员画像》发布,科技
武汉正式发布元宇宙产业方案：着力构建元宇宙创新发展体系,科技
顶科现场｜诺奖得主莱维特：人加人工智能或是最优模式,科技
顶科现场｜金力院士：建全球性“表型组银行”来探索人类身体系统,科技
上海年内将实现智能网联汽车的无人化、商业化、高速化,科技
世界气象组织最新公报：温室气体浓度再创新高，甲烷浓度增幅最大,科技
《科学》特刊综述脑研究进展：大脑神经元连接协调恰似“交响乐”,科技
新技术可快速测试数千种基因突变：大规模编辑动物基因成为可能,科技
2022科创领袖论坛｜海报集：算力革命影响下，我们的未来会如何,科技
顶科现场｜诺奖得主安德烈：电动车是清洁的？这是最让我恼火的神话,科技
顶科现场｜诺奖得主：中国若实现碳中和，将是非常好的引领,科技
顶科现场｜贺克斌院士：减碳是减威胁，担心减碳技术不足,科技
顶科现场｜诺奖得主巴里什：理论研究需要高级精密的工程能力,科技
顶科现场｜杨培东院士：二氧化碳电转化技术有三大挑战,科技
顶科现场｜图灵奖得主斯发基斯：目前我不建议你靠自动驾驶开车,科技
治癌抗衰二合一？《自然》新研究揭示免疫疗法还能清除衰老细胞,科技
新AI预测6亿多蛋白结构，结构生物学家要失业？专家：为时尚早,科技
谷歌宣布AI进展：文本生成视频，支持1000种语言的翻译模型,科技
科学家：生育会以前所未有的方式永久改变女性的骨骼,科技
两年前的科普问答再刷屏：现在如何理解新冠肺炎是自限性疾病？,科技
诺奖一得主52篇论文被质疑和调查，多篇已撤回,科技
袁国勇院士团队一天撤回5篇论文：涉嫌重复使用图片,科技
上海公开征求意见：浦东优化无驾驶人智能网联汽车相关制度,科技
当“十香软筋散”遇上麻醉师,科技
世界首幅1:250万月球全月岩石类型分布图发布,科技
科创圆桌｜掘金元宇宙,科技
科创圆桌｜大算力时代下的创新药研发,科技
特大城市“智”理的全新“运算法则”,科技
法辨元宇宙｜虚拟货币行业涉非法集资风险十大认识误区,科技
进化的逻辑︱性寄生：为什么被寄生的总是雌性？,科技
天文学家发现对地球具有潜在威胁的最大天体：直径1.5公里,科技
“精神益生菌”：多吃发酵食品和富含纤维素食物可显著降压,科技
多名院士呼吁：今冬要警惕流感与新冠病毒叠加流行,科技
从“上云”到“上链”，京东云总裁高礼强：企业亟需解决的还是数智供应链,科技
报告预测2023十大战略技术趋势，称元宇宙将不属于任何厂家,科技
五部门印发《行动计划》：2026年虚拟现实产业总体规模超3500亿元,科技
暗物质卫星“悟空”公布最新科学成果,科技
颜宁在深圳宣布将全职回国，加盟深圳医学科学院,科技
《科学技术研究项目评价通则》等4项国家标准正式发布,科技
科学家利用人工智能开发跨物种翻译，实现人类与动物对话,科技
张文宏谈科创：超一流的原始创新不该有KPI,科技
欧盟《数字市场法》11月1日生效，将遏制科技大企业垄断,科技
声音交流始于4亿年前：动物没耳朵前就会“说话”,科技
诺奖得主阿罗什：量子计算还有很多困难，企业不应过度吹捧,科技
复旦副教授探索突破自然材料极限，为声波调控找到更多按钮,科技
为什么吃宵夜导致体重增加和糖尿病,科技
解决“卡嗓子”问题！无刺武昌鱼游向餐桌，鱼刺都去哪儿了？,科技
梦天实验“神器”揭秘：面向微重力科研，规划约40个实验项目,科技
首个3D量子加速计研发完成，可助船只在没有GPS时导航,科技
脑卒中取栓后血压管理下限被首次证实，有望影响全球卒中治疗,科技
香港发布虚拟资产发展政策宣言：对全球创新人员持开放和兼融态度,科技
上海启动“未来科学家”培养计划：每年百名，顶尖科学家一对一,科技
顶科T大会现场｜科学家寄语年轻人：说真话，求真理，做真人,科技
专家详解｜国际首例六基因编辑猪-猴多器官多组织同期联合移植,科技
我的科学观｜葛健：魔鬼和真理都在不确定性中,科技
大脑如何指挥“趋利避害”：伏隔核区这样参与奖赏和厌恶的调控,科技
我国成功布设“海底实验站”，将实现深海长周期无人科考,科技
“算力时代 中国科技突围·2022科创领袖论坛”27日在沪举行,科技
上海征集元宇宙重大应用场景需求，高质量发展专项资金将支持,科技
Xbox CEO批元宇宙产品制作粗劣，元宇宙该从游戏中学习什么？,科技
华东师大开发光控肿瘤免疫新疗法：术后植入细胞药物工厂,科技
“交大医学”的永恒基因：创新，敢于走别人没有走过的路,科技
马斯克接掌Twitter自称不为赚钱，接下来会发生什么？,科技
“单胺假说”提出近60年后，抗抑郁药物研究取得重大理论突,科技
何以中国现代医学发端，何以颜福庆……,科技
科技投资人｜启明创投叶冠泰：投资是一个诚实面对自己的过程,科技
欧洲要实现动力电池雄心，为何绕不开中国,科技
马斯克会把Twitter变成Web 3.0平台吗？,科技
美国通信公司卫讯：今年底明年初拟开始发射第三代卫星星座,科技
“禁食时钟”被发现：禁食16小时能唤醒机体内的“质检员”,科技
“最强大脑”亲临！第五届世界顶尖科学家论坛详细议程早知道,科技
首相岸田文雄力推Web 3.0，日本数字化转型加速？,科技
第五届世界顶尖科学家论坛将于11月6日至7日在上海举行,科技
“2022科创先锋”榜单出炉,科技
复旦大学一医生涉嫌学术不端被通报批评、撤销国自然项目,科技
数据作为新型资产，如何纳入统计和国民经济核算,科技
上海交大3位医生涉学术不端被通报批评、撤销国自然项目,科技
